3.600000000000000000e+01 4.847830000000000084e+00 1.282350000000000000e+09 4.437796858361914929e+03
3.700000000000000000e+01 4.743170000000000108e+00 1.317370000000000000e+09 4.423069403207538016e+03
3.800000000000000000e+01 4.643030000000000435e+00 1.352390000000000000e+09 4.475494288179494106e+03
3.900000000000000000e+01 4.547119999999999607e+00 1.387400000000000000e+09 4.949410710604721316e+03
4.000000000000000000e+01 4.455140000000000100e+00 1.422410000000000000e+09 5.317668554804867199e+03
4.100000000000000000e+01 4.366850000000000342e+00 1.457430000000000000e+09 5.273282984388995828e+03
4.200000000000000000e+01 4.282000000000000028e+00 1.492440000000000000e+09 5.146443522862870850e+03
4.300000000000000000e+01 4.200409999999999755e+00 1.527440000000000000e+09 5.289739982144974419e+03
4.400000000000000000e+01 4.121850000000000236e+00 1.562450000000000000e+09 5.327187270922747302e+03
4.500000000000000000e+01 4.046170000000000044e+00 1.597450000000000000e+09 5.537768436455748997e+03
4.600000000000000000e+01 3.973180000000000156e+00 1.632450000000000000e+09 5.682260877474038352e+03
4.700000000000000000e+01 3.902750000000000163e+00 1.667440000000000000e+09 5.785014458409857980e+03
4.800000000000000000e+01 3.834729999999999972e+00 1.702440000000000000e+09 6.072486496469948179e+03
4.900000000000000000e+01 3.768979999999999997e+00 1.737430000000000000e+09 6.445203429709018565e+03
5.000000000000000000e+01 3.705400000000000027e+00 1.772420000000000000e+09 6.657351389579439456e+03
5.100000000000000000e+01 3.643860000000000099e+00 1.807410000000000000e+09 6.678233914979448855e+03
5.200000000000000000e+01 3.584270000000000067e+00 1.842390000000000000e+09 6.587096331372817076e+03
5.300000000000000000e+01 3.526520000000000099e+00 1.877370000000000000e+09 6.551166260485734711e+03
5.400000000000000000e+01 3.470520000000000049e+00 1.912350000000000000e+09 6.622970634172851533e+03
5.500000000000000000e+01 3.416199999999999903e+00 1.947320000000000000e+09 6.893467466484697070e+03
5.600000000000000000e+01 3.363469999999999960e+00 1.982290000000000000e+09 7.475192771753921079e+03
5.700000000000000000e+01 3.312260000000000204e+00 2.017260000000000000e+09 9.129155418648006162e+03
5.800000000000000000e+01 3.262490000000000112e+00 2.052230000000000000e+09 9.103889188564229698e+03
5.900000000000000000e+01 3.214109999999999800e+00 2.087190000000000000e+09 9.045512733611209114e+03
6.000000000000000000e+01 3.167050000000000143e+00 2.122150000000000000e+09 9.063959726553632208e+03
6.100000000000000000e+01 3.121259999999999923e+00 2.157100000000000000e+09 8.944821836734721728e+03
6.200000000000000000e+01 3.076670000000000016e+00 2.192060000000000000e+09 8.627165539547775552e+03
6.300000000000000000e+01 3.033249999999999780e+00 2.227010000000000000e+09 8.491057705127006557e+03
6.400000000000000000e+01 2.990940000000000154e+00 2.261950000000000000e+09 8.564769041919382289e+03
6.500000000000000000e+01 2.949689999999999923e+00 2.296890000000000000e+09 8.533048406051775601e+03
6.600000000000000000e+01 2.909469999999999779e+00 2.331830000000000000e+09 8.426552815017470493e+03
6.700000000000000000e+01 2.870220000000000216e+00 2.366770000000000000e+09 8.240332485357765108e+03
6.800000000000000000e+01 2.831929999999999836e+00 2.401700000000000000e+09 8.135408111629266386e+03
6.900000000000000000e+01 2.794540000000000024e+00 2.436630000000000000e+09 7.992565900025036171e+03
7.000000000000000000e+01 2.758030000000000204e+00 2.471550000000000000e+09 7.901284647471331482e+03
7.100000000000000000e+01 2.722350000000000048e+00 2.506470000000000000e+09 7.975727208180425805e+03
7.200000000000000000e+01 2.687489999999999934e+00 2.541390000000000000e+09 8.121492499058188514e+03
7.300000000000000000e+01 2.653410000000000046e+00 2.576310000000000000e+09 8.196795877497070251e+03
7.400000000000000000e+01 2.620080000000000187e+00 2.611210000000000000e+09 8.347129325459716711e+03
7.500000000000000000e+01 2.587479999999999780e+00 2.646120000000000000e+09 9.033948081902281046e+03
7.600000000000000000e+01 2.555569999999999897e+00 2.681020000000000000e+09 9.601061750094146191e+03
7.700000000000000000e+01 2.524350000000000094e+00 2.715920000000000000e+09 9.600343960121341297e+03
7.800000000000000000e+01 2.493770000000000042e+00 2.750810000000000000e+09 9.486938148271103273e+03
7.900000000000000000e+01 2.463830000000000187e+00 2.785700000000000000e+09 9.369038076890648881e+03
8.000000000000000000e+01 2.434499999999999886e+00 2.820590000000000000e+09 9.294385812602415172e+03
8.100000000000000000e+01 2.405759999999999899e+00 2.855470000000000000e+09 9.190084109872594127e+03
8.200000000000000000e+01 2.377590000000000092e+00 2.890350000000000000e+09 9.186248962473962820e+03
8.300000000000000000e+01 2.349969999999999892e+00 2.925220000000000000e+09 9.154929692901499948e+03
8.400000000000000000e+01 2.322890000000000121e+00 2.960090000000000000e+09 9.227099373003484288e+03
8.500000000000000000e+01 2.296330000000000204e+00 2.994950000000000000e+09 9.271333222152987219e+03
8.600000000000000000e+01 2.270270000000000010e+00 3.029810000000000000e+09 9.182084202244786866e+03
8.700000000000000000e+01 2.244689999999999852e+00 3.064670000000000000e+09 9.185252140655557014e+03
8.800000000000000000e+01 2.219590000000000174e+00 3.099520000000000000e+09 9.199941421681010979e+03
8.900000000000000000e+01 2.194949999999999957e+00 3.134370000000000000e+09 9.203820911783264819e+03
9.000000000000000000e+01 2.170760000000000023e+00 3.169210000000000000e+09 9.245946087723485107e+03
9.100000000000000000e+01 2.146990000000000176e+00 3.204050000000000000e+09 9.300181653740193724e+03
9.200000000000000000e+01 2.123650000000000038e+00 3.238880000000000000e+09 9.253990232194893906e+03
9.300000000000000000e+01 2.100709999999999855e+00 3.273710000000000000e+09 9.255054328124602762e+03
9.400000000000000000e+01 2.078170000000000073e+00 3.308540000000000000e+09 9.202304377526490498e+03
9.500000000000000000e+01 2.056010000000000115e+00 3.343360000000000000e+09 9.179650678801666800e+03
9.600000000000000000e+01 2.034229999999999983e+00 3.378170000000000000e+09 9.151248771316546481e+03
9.700000000000000000e+01 2.012809999999999988e+00 3.412980000000000000e+09 9.069976290431586676e+03
9.800000000000000000e+01 1.991740000000000066e+00 3.447790000000000000e+09 9.028301026330331297e+03
9.900000000000000000e+01 1.971019999999999994e+00 3.482590000000000000e+09 9.004904436815288136e+03
1.000000000000000000e+02 1.950630000000000086e+00 3.517380000000000000e+09 8.944480925298552393e+03
1.010000000000000000e+02 1.930579999999999963e+00 3.552170000000000000e+09 8.911225814384062687e+03
1.020000000000000000e+02 1.910840000000000094e+00 3.586960000000000000e+09 8.895493905700159303e+03
1.030000000000000000e+02 1.891399999999999970e+00 3.621740000000000000e+09 8.886693508580958223e+03
1.040000000000000000e+02 1.872270000000000101e+00 3.656520000000000000e+09 8.846109168573977513e+03
1.050000000000000000e+02 1.853439999999999976e+00 3.691290000000000000e+09 8.884787573106326818e+03
1.060000000000000000e+02 1.834889999999999910e+00 3.726050000000000000e+09 8.971787916687455436e+03
1.070000000000000000e+02 1.816619999999999902e+00 3.760810000000000000e+09 8.908092707917186999e+03
1.080000000000000000e+02 1.798629999999999951e+00 3.795570000000000000e+09 8.777191507649433333e+03
1.090000000000000000e+02 1.780899999999999928e+00 3.830320000000000000e+09 8.679775912202861946e+03
1.100000000000000000e+02 1.763430000000000053e+00 3.865070000000000000e+09 8.545122060048808635e+03
1.110000000000000000e+02 1.746210000000000040e+00 3.899810000000000000e+09 8.407498437116304558e+03
1.120000000000000000e+02 1.729240000000000110e+00 3.934540000000000000e+09 8.281968759622392099e+03
1.130000000000000000e+02 1.712509999999999977e+00 3.969270000000000000e+09 8.172082676327347144e+03
1.140000000000000000e+02 1.696020000000000083e+00 4.003990000000000000e+09 8.084485849133078773e+03
1.150000000000000000e+02 1.679759999999999920e+00 4.038710000000000000e+09 8.039614576410073823e+03
1.160000000000000000e+02 1.663720000000000088e+00 4.073430000000000000e+09 7.944937556956016124e+03
1.170000000000000000e+02 1.647899999999999920e+00 4.108140000000000000e+09 7.828190536438510208e+03
1.180000000000000000e+02 1.632300000000000084e+00 4.142840000000000000e+09 7.783011665115040159e+03
1.190000000000000000e+02 1.616910000000000069e+00 4.177540000000000000e+09 7.715660709018043235e+03
1.200000000000000000e+02 1.601730000000000098e+00 4.212230000000000000e+09 7.625607361620612210e+03
1.210000000000000000e+02 1.586740000000000039e+00 4.246920000000000000e+09 7.493649837231180754e+03
1.220000000000000000e+02 1.571949999999999958e+00 4.281600000000000000e+09 7.385972474707954461e+03
1.230000000000000000e+02 1.557360000000000078e+00 4.316270000000000000e+09 7.334767567617261193e+03
1.240000000000000000e+02 1.542950000000000044e+00 4.350940000000000000e+09 7.341488772246971166e+03
1.250000000000000000e+02 1.528729999999999922e+00 4.385610000000000000e+09 7.283027610850108431e+03
1.260000000000000000e+02 1.514680000000000026e+00 4.420270000000000000e+09 7.226977208874633106e+03
1.270000000000000000e+02 1.500820000000000043e+00 4.454920000000000000e+09 7.223561518732885816e+03
1.280000000000000000e+02 1.487119999999999997e+00 4.489570000000000000e+09 7.194529784321997795e+03
1.290000000000000000e+02 1.473600000000000021e+00 4.524210000000000000e+09 7.193530837788801364e+03
1.300000000000000000e+02 1.460239999999999982e+00 4.558850000000000000e+09 7.256494003994336708e+03
1.310000000000000000e+02 1.447049999999999947e+00 4.593480000000000000e+09 7.275337243164431129e+03
1.320000000000000000e+02 1.434010000000000007e+00 4.628100000000000000e+09 7.317938352822962770e+03
1.330000000000000000e+02 1.421130000000000004e+00 4.662720000000000000e+09 7.362858738749202530e+03
1.340000000000000000e+02 1.408400000000000096e+00 4.697330000000000000e+09 7.400654943735847155e+03
1.350000000000000000e+02 1.395820000000000061e+00 4.731940000000000000e+09 7.396071494954646369e+03
1.360000000000000000e+02 1.383389999999999898e+00 4.766540000000000000e+09 7.318401287216599485e+03
1.370000000000000000e+02 1.371110000000000051e+00 4.801140000000000000e+09 7.243892462502011767e+03
1.380000000000000000e+02 1.358959999999999946e+00 4.835730000000000000e+09 7.234942746143014119e+03
1.390000000000000000e+02 1.346950000000000092e+00 4.870310000000000000e+09 7.200712667490201966e+03
1.400000000000000000e+02 1.335080000000000044e+00 4.904890000000000000e+09 7.157763950860391560e+03
1.410000000000000000e+02 1.323350000000000026e+00 4.939470000000000000e+09 7.126181779512534376e+03
1.420000000000000000e+02 1.311739999999999906e+00 4.974030000000000000e+09 7.039384033288974933e+03
1.430000000000000000e+02 1.300259999999999971e+00 5.008590000000000000e+09 6.988891129579796143e+03
1.440000000000000000e+02 1.288910000000000000e+00 5.043150000000000000e+09 6.890720485621970511e+03
1.450000000000000000e+02 1.277679999999999927e+00 5.077700000000000000e+09 6.765896015161307332e+03
1.460000000000000000e+02 1.266569999999999974e+00 5.112240000000000000e+09 6.665840549518572516e+03
1.470000000000000000e+02 1.255579999999999918e+00 5.146780000000000000e+09 6.555962748042051317e+03
1.480000000000000000e+02 1.244709999999999983e+00 5.181310000000000000e+09 6.469188930551963495e+03
1.490000000000000000e+02 1.233959999999999946e+00 5.215830000000000000e+09 6.439866336497276279e+03
1.500000000000000000e+02 1.223319999999999963e+00 5.250350000000000000e+09 6.385278750292998666e+03
1.510000000000000000e+02 1.212779999999999969e+00 5.284860000000000000e+09 6.356559928663156825e+03
1.520000000000000000e+02 1.202360000000000095e+00 5.319370000000000000e+09 6.359192632275641699e+03
1.530000000000000000e+02 1.192050000000000054e+00 5.353870000000000000e+09 6.319912942634154206e+03
1.540000000000000000e+02 1.181829999999999936e+00 5.388360000000000000e+09 6.179354404819832780e+03
1.550000000000000000e+02 1.171729999999999938e+00 5.422850000000000000e+09 6.049638458741594150e+03
1.560000000000000000e+02 1.161720000000000086e+00 5.457330000000000000e+09 5.933199386528670402e+03
1.570000000000000000e+02 1.151820000000000066e+00 5.491810000000000000e+09 5.822952032083397171e+03
1.580000000000000000e+02 1.142009999999999970e+00 5.526280000000000000e+09 5.686124532253576945e+03
1.590000000000000000e+02 1.132300000000000084e+00 5.560740000000000000e+09 5.578588745316875247e+03
1.600000000000000000e+02 1.122689999999999966e+00 5.595200000000000000e+09 5.457096359347488033e+03
1.610000000000000000e+02 1.113159999999999927e+00 5.629650000000000000e+09 5.359374398377046418e+03
1.620000000000000000e+02 1.103730000000000100e+00 5.664090000000000000e+09 5.288911665438319687e+03
1.630000000000000000e+02 1.094389999999999974e+00 5.698530000000000000e+09 5.241030061642754845e+03
1.640000000000000000e+02 1.085139999999999993e+00 5.732960000000000000e+09 5.169320242150699414e+03
1.650000000000000000e+02 1.075979999999999936e+00 5.767390000000000000e+09 5.114159978527569365e+03
1.660000000000000000e+02 1.066899999999999959e+00 5.801810000000000000e+09 5.059752561811904343e+03
1.670000000000000000e+02 1.057909999999999906e+00 5.836220000000000000e+09 5.012063506040842185e+03
1.680000000000000000e+02 1.048999999999999932e+00 5.870630000000000000e+09 4.952116258454730087e+03
1.690000000000000000e+02 1.040180000000000105e+00 5.905030000000000000e+09 4.921822755457813400e+03
1.700000000000000000e+02 1.031430000000000069e+00 5.939430000000000000e+09 4.910831156320493392e+03
1.710000000000000000e+02 1.022759999999999891e+00 5.973820000000000000e+09 4.879488680537703658e+03
1.720000000000000000e+02 1.014180000000000081e+00 6.008200000000000000e+09 4.852589336658270440e+03
1.730000000000000000e+02 1.005670000000000064e+00 6.042570000000000000e+09 4.844106924439523027e+03
1.740000000000000000e+02 9.972309999999999786e-01 6.076940000000000000e+09 4.837001596271306880e+03
1.750000000000000000e+02 9.888700000000000268e-01 6.111310000000000000e+09 4.837784910303914330e+03
1.760000000000000000e+02 9.805840000000000112e-01 6.145660000000000000e+09 4.821856907357031560e+03
1.770000000000000000e+02 9.723699999999999566e-01 6.180010000000000000e+09 4.784093911113407557e+03
1.780000000000000000e+02 9.642269999999999452e-01 6.214360000000000000e+09 4.736741099460139594e+03
1.790000000000000000e+02 9.561539999999999484e-01 6.248700000000000000e+09 4.743394431142535723e+03
1.800000000000000000e+02 9.481509999999999661e-01 6.283030000000000000e+09 4.746917975234403457e+03
1.810000000000000000e+02 9.402169999999999694e-01 6.317350000000000000e+09 4.751275349874726999e+03
1.820000000000000000e+02 9.323489999999999833e-01 6.351670000000000000e+09 4.760560665296859042e+03
1.830000000000000000e+02 9.245480000000000365e-01 6.385990000000000000e+09 4.759830122899473281e+03
1.840000000000000000e+02 9.168119999999999603e-01 6.420290000000000000e+09 4.747213995574979890e+03
1.850000000000000000e+02 9.091409999999999769e-01 6.454590000000000000e+09 4.729298330629122574e+03
1.860000000000000000e+02 9.015330000000000288e-01 6.488880000000000000e+09 4.723241200020783253e+03
1.870000000000000000e+02 8.939880000000000049e-01 6.523170000000000000e+09 4.723858932306253337e+03
1.880000000000000000e+02 8.865039999999999587e-01 6.557450000000000000e+09 4.713857720926025650e+03
1.890000000000000000e+02 8.790810000000000013e-01 6.591730000000000000e+09 4.732094554665211945e+03
1.900000000000000000e+02 8.717190000000000216e-01 6.626000000000000000e+09 4.748317094923659170e+03
1.910000000000000000e+02 8.644150000000000444e-01 6.660260000000000000e+09 4.788030170450851983e+03
1.920000000000000000e+02 8.571699999999999875e-01 6.694510000000000000e+09 4.785123164990025543e+03
1.930000000000000000e+02 8.499820000000000153e-01 6.728760000000000000e+09 4.780643204849405265e+03
1.940000000000000000e+02 8.428510000000000169e-01 6.763000000000000000e+09 4.775094934629515592e+03
1.950000000000000000e+02 8.357759999999999634e-01 6.797240000000000000e+09 4.768010728527202446e+03
1.960000000000000000e+02 8.287560000000000482e-01 6.831470000000000000e+09 4.776348402906571209e+03
1.970000000000000000e+02 8.217910000000000492e-01 6.865690000000000000e+09 4.766244867930748114e+03
1.980000000000000000e+02 8.148790000000000200e-01 6.899910000000000000e+09 4.755570498977498573e+03
1.990000000000000000e+02 8.080209999999999892e-01 6.934120000000000000e+09 4.758892901970293678e+03
2.000000000000000000e+02 8.012150000000000105e-01 6.968330000000000000e+09 4.762737583120322597e+03
2.010000000000000000e+02 7.944600000000000550e-01 7.002530000000000000e+09 4.797500156162644089e+03
2.020000000000000000e+02 7.877560000000000118e-01 7.036720000000000000e+09 4.792394454566432614e+03
2.030000000000000000e+02 7.811029999999999918e-01 7.070900000000000000e+09 4.794470659757817884e+03
2.040000000000000000e+02 7.744990000000000485e-01 7.105080000000000000e+09 4.802378101645055722e+03
2.050000000000000000e+02 7.679439999999999600e-01 7.139250000000000000e+09 4.846155012057482054e+03
2.060000000000000000e+02 7.614370000000000305e-01 7.173420000000000000e+09 4.841315417840505688e+03
2.070000000000000000e+02 7.549789999999999557e-01 7.207580000000000000e+09 4.815579714966184838e+03
2.080000000000000000e+02 7.485669999999999824e-01 7.241730000000000000e+09 4.775420592844008752e+03
2.090000000000000000e+02 7.422020000000000284e-01 7.275880000000000000e+09 4.769234264747820816e+03
2.100000000000000000e+02 7.358820000000000361e-01 7.310020000000000000e+09 4.739321192004630575e+03
2.110000000000000000e+02 7.296080000000000343e-01 7.344160000000000000e+09 4.741824745433692442e+03
2.120000000000000000e+02 7.233789999999999942e-01 7.378290000000000000e+09 4.767847043269634014e+03
2.130000000000000000e+02 7.171939999999999982e-01 7.412410000000000000e+09 4.757499255060606629e+03
2.140000000000000000e+02 7.110530000000000461e-01 7.446520000000000000e+09 4.710990118975330915e+03
2.150000000000000000e+02 7.049549999999999983e-01 7.480630000000000000e+09 4.682346362324390611e+03
2.160000000000000000e+02 6.988999999999999657e-01 7.514740000000000000e+09 4.672865388634067131e+03
2.170000000000000000e+02 6.928860000000000019e-01 7.548830000000000000e+09 4.635468233300725842e+03
2.180000000000000000e+02 6.869140000000000246e-01 7.582920000000000000e+09 4.625540106983549776e+03
2.190000000000000000e+02 6.809830000000000050e-01 7.617010000000000000e+09 4.611961621139267663e+03
2.200000000000000000e+02 6.750930000000000542e-01 7.651090000000000000e+09 4.598689060954053275e+03
2.210000000000000000e+02 6.692430000000000323e-01 7.685160000000000000e+09 4.598419081553697652e+03
2.220000000000000000e+02 6.634320000000000217e-01 7.719220000000000000e+09 4.636308724646381961e+03
2.230000000000000000e+02 6.576610000000000511e-01 7.753280000000000000e+09 4.700605457836189089e+03
2.240000000000000000e+02 6.519279999999999520e-01 7.787340000000000000e+09 4.711895536846219329e+03
2.250000000000000000e+02 6.462339999999999751e-01 7.821380000000000000e+09 4.701935940856980778e+03
2.260000000000000000e+02 6.405769999999999520e-01 7.855420000000000000e+09 4.681239685343271049e+03
2.270000000000000000e+02 6.349580000000000224e-01 7.889460000000000000e+09 4.654163268621432508e+03
2.280000000000000000e+02 6.293750000000000178e-01 7.923490000000000000e+09 4.633704046286751691e+03
2.290000000000000000e+02 6.238289999999999669e-01 7.957510000000000000e+09 4.609172020857465213e+03
2.300000000000000000e+02 6.183189999999999520e-01 7.991520000000000000e+09 4.601750575847253458e+03
2.310000000000000000e+02 6.128449999999999731e-01 8.025530000000000000e+09 4.604805111070098974e+03
2.320000000000000000e+02 6.074060000000000015e-01 8.059540000000000000e+09 4.564476001938661284e+03
2.330000000000000000e+02 6.020020000000000371e-01 8.093530000000000000e+09 4.519203566360498371e+03
2.340000000000000000e+02 5.966320000000000512e-01 8.127520000000000000e+09 4.467495768191341085e+03
2.350000000000000000e+02 5.912960000000000438e-01 8.161510000000000000e+09 4.408394739388510061e+03
2.360000000000000000e+02 5.859940000000000149e-01 8.195490000000000000e+09 4.366939025323629721e+03
2.370000000000000000e+02 5.807250000000000467e-01 8.229460000000000000e+09 4.352332170690038765e+03
2.380000000000000000e+02 5.754890000000000283e-01 8.263430000000000000e+09 4.360949535213900162e+03
2.390000000000000000e+02 5.702859999999999596e-01 8.297390000000000000e+09 4.323917888641298305e+03
2.400000000000000000e+02 5.651150000000000340e-01 8.331340000000000000e+09 4.288390844920835661e+03
2.410000000000000000e+02 5.599760000000000293e-01 8.365290000000000000e+09 4.249258476782118123e+03
2.420000000000000000e+02 5.548680000000000279e-01 8.399230000000000000e+09 4.219975346584288673e+03
2.430000000000000000e+02 5.497910000000000297e-01 8.433170000000000000e+09 4.199841300856879570e+03
2.440000000000000000e+02 5.447459999999999525e-01 8.467100000000000000e+09 4.187566117565061177e+03
2.450000000000000000e+02 5.397300000000000431e-01 8.501020000000000000e+09 4.159300584621307280e+03
2.460000000000000000e+02 5.347450000000000259e-01 8.534940000000000000e+09 4.146372152866770193e+03
2.470000000000000000e+02 5.297899999999999832e-01 8.568850000000000000e+09 4.106139409944945328e+03
2.480000000000000000e+02 5.248639999999999972e-01 8.602760000000000000e+09 4.084033070336071432e+03
2.490000000000000000e+02 5.199679999999999858e-01 8.636660000000000000e+09 4.048932497910142047e+03
2.500000000000000000e+02 5.151000000000000023e-01 8.670550000000000000e+09 4.017670339856575083e+03
2.510000000000000000e+02 5.102609999999999646e-01 8.704440000000000000e+09 3.966811763529742166e+03
2.520000000000000000e+02 5.054509999999999836e-01 8.738320000000000000e+09 3.939804762814313108e+03
2.530000000000000000e+02 5.006680000000000019e-01 8.772200000000000000e+09 3.905366118099677351e+03
2.540000000000000000e+02 4.959129999999999927e-01 8.806070000000000000e+09 3.862140053892546348e+03
2.550000000000000000e+02 4.911860000000000115e-01 8.839930000000000000e+09 3.855479909551622313e+03
2.560000000000000000e+02 4.864850000000000008e-01 8.873790000000000000e+09 3.841578314637009953e+03
2.570000000000000000e+02 4.818120000000000180e-01 8.907640000000000000e+09 3.813666102114804744e+03
2.580000000000000000e+02 4.771650000000000058e-01 8.941490000000000000e+09 3.789676119750652106e+03
2.590000000000000000e+02 4.725449999999999928e-01 8.975330000000000000e+09 3.779063891832997797e+03
2.600000000000000000e+02 4.679499999999999771e-01 9.009160000000000000e+09 3.757169001241789829e+03
2.610000000000000000e+02 4.633820000000000161e-01 9.042990000000000000e+09 3.741743015855938665e+03
2.620000000000000000e+02 4.588389999999999969e-01 9.076810000000000000e+09 3.730538195057711164e+03
2.630000000000000000e+02 4.543209999999999749e-01 9.110630000000000000e+09 3.719727040528518046e+03
2.640000000000000000e+02 4.498280000000000056e-01 9.144440000000000000e+09 3.713543305054637131e+03
2.650000000000000000e+02 4.453599999999999781e-01 9.178250000000000000e+09 3.708426420339028937e+03
2.660000000000000000e+02 4.409170000000000034e-01 9.212050000000000000e+09 3.703892142551366305e+03
2.670000000000000000e+02 4.364979999999999971e-01 9.245840000000000000e+09 3.682226131793472177e+03
2.680000000000000000e+02 4.321030000000000149e-01 9.279630000000000000e+09 3.680087651825693229e+03
2.690000000000000000e+02 4.277320000000000011e-01 9.313410000000000000e+09 3.647171011041826659e+03
2.700000000000000000e+02 4.233839999999999826e-01 9.347190000000000000e+09 3.627172683599498214e+03
2.710000000000000000e+02 4.190599999999999881e-01 9.380960000000000000e+09 3.612215699667782246e+03
2.720000000000000000e+02 4.147589999999999888e-01 9.414720000000000000e+09 3.597740462920382924e+03
2.730000000000000000e+02 4.104809999999999848e-01 9.448480000000000000e+09 3.584647513684225942e+03
2.740000000000000000e+02 4.062259999999999760e-01 9.482240000000000000e+09 3.586653984056570152e+03
2.750000000000000000e+02 4.019929999999999892e-01 9.515990000000000000e+09 3.570377358551947054e+03
2.760000000000000000e+02 3.977820000000000245e-01 9.549730000000000000e+09 3.569809475561536146e+03
2.770000000000000000e+02 3.935939999999999994e-01 9.583470000000000000e+09 3.561333300608953778e+03
2.780000000000000000e+02 3.894270000000000231e-01 9.617200000000000000e+09 3.522921853406586706e+03
2.790000000000000000e+02 3.852820000000000134e-01 9.650920000000000000e+09 3.500564539241315288e+03
2.800000000000000000e+02 3.811590000000000256e-01 9.684640000000000000e+09 3.514677268847493906e+03
2.810000000000000000e+02 3.770560000000000023e-01 9.718360000000000000e+09 3.519715395440961402e+03
2.820000000000000000e+02 3.729750000000000010e-01 9.752070000000000000e+09 3.517626537743635708e+03
2.830000000000000000e+02 3.689149999999999929e-01 9.785770000000000000e+09 3.519068349562462117e+03
2.840000000000000000e+02 3.648759999999999781e-01 9.819470000000000000e+09 3.514563129581022167e+03
2.850000000000000000e+02 3.608560000000000101e-01 9.853160000000000000e+09 3.517209787249649253e+03
2.860000000000000000e+02 3.568580000000000085e-01 9.886850000000000000e+09 3.480948797792236746e+03
2.870000000000000000e+02 3.528789999999999982e-01 9.920530000000000000e+09 3.463670279652869340e+03
2.880000000000000000e+02 3.489200000000000079e-01 9.954210000000000000e+09 3.430998299478943409e+03
2.890000000000000000e+02 3.449809999999999821e-01 9.987880000000000000e+09 3.411405628670046553e+03
2.900000000000000000e+02 3.410619999999999763e-01 1.002150000000000000e+10 3.406681540124335697e+03
2.910000000000000000e+02 3.371620000000000172e-01 1.005520000000000000e+10 3.411083390278990919e+03
